caso,split,turno_id,fase_abcde,seccion,is_ramificacion,texto_operador,contexto_previo,actos_verbales,actos_verbales_str
Javiera,train,Javiera_0003,B,3,False,"Javiera, necesito ubicarla en el presente. Sin prender la luz. Dígame tres cosas que puede tocar desde donde está. JAVIERA El piso… la toalla… la pierna de mi hijo. Bien. Dos sonidos que escucha ahora mismo. JAVIERA Mi hijo llorando… su voz. Una cosa concreta de este momento. JAVIERA Estamos en el baño. Exacto. Están en el baño, la puerta está con seguro, sus hijos están con usted y yo estoy en la llamada.",,[],sin_etiqueta
Javiera,train,Javiera_0004,B,3,True,"Si puede, siéntese en el suelo con la espalda apoyada en la pared. No se ponga de pie ahora. Bote aire conmigo. No profundo. Solo suelte: uno… dos… tres… cuatro. JAVIERA No puedo cuidar a mis hijos así. Ahora los está cuidando: está encerrada con ellos, pidió ayuda y no está abriendo la puerta.",,['directivo'],directivo
Javiera,train,Javiera_0005,B,3,True,"Javiera, póngale una mano en la espalda si él lo permite y use una frase repetida, no una explicación larga: “Estoy contigo. Hablemos bajito. No vamos a abrir”. JAVIERA Estoy contigo. Hablemos bajito. No vamos a abrir.",,[],sin_etiqueta
Javiera,train,Javiera_0006,C,4,False,"Ahora necesito hacer preguntas cortas. Responda con sí, no o no sé. ¿Su pareja tiene llaves de la casa? JAVIERA Sí. ¿Puede entrar aunque usted no abra? JAVIERA Sí. Tiene llave. ¿Hay otra salida desde el baño? ¿Ventana, patio, segundo acceso? JAVIERA Una ventana chica. No cabemos. ¿Hay algún objeto dentro del baño que pueda bloquear la puerta sin hacer ruido? JAVIERA La cómoda no. No hay. Solo un canasto. No arrastre muebles si hace ruido o si se puede lastimar. Mantengan la puerta con seguro. ¿La entrada principal está cerrada? JAVIERA No sé. Él salió dando portazo. No salga a revisar ahora. ¿Hay vecinos cerca que puedan escuchar si usted pide ayuda desde la ventana o pared? JAVIERA La vecina del lado. Claudia. Pero no quiero que se meta. No le pediremos que entre. Solo que llame a emergencia o esté atenta desde afuera. JAVIERA Él se va a poner peor si sabe. El riesgo ya es alto: la golpeó, amenazó, gritó a sus hijos y dijo que podía volver. Pedir ayuda no es aumentar el problema; es protegerse antes de que vuelva.",,['directivo'],directivo
Javiera,train,Javiera_0007,C,5,False,¿Dónde le duele más ahora? JAVIERA La cara. Y el brazo. ¿Puede ver si tiene sangre? JAVIERA No quiero prender la luz. No la prenda si teme que se vea desde afuera. Toque suavemente su cara con una mano. ¿Siente sangre húmeda?,,[],sin_etiqueta
Javiera,train,Javiera_0008,C,5,False,"¿El brazo lo puede mover? JAVIERA Sí, pero duele. ¿Recibió golpe en la cabeza? ¿Perdió el conocimiento, vomitó, ve borroso? JAVIERA Me empujó. No sé si pegué la cabeza. No perdí conocimiento. Bien. Igual necesita evaluación médica después. Ahora la prioridad es seguridad.",,[],sin_etiqueta
Javiera,train,Javiera_0009,C,6,False,"Voy a ordenar lo urgente: Uno: usted y sus hijos están encerrados en el baño. Dos: el agresor salió, pero tiene llaves y amenazó con volver. Tres: usted tiene dolor físico por golpes. Cuatro: sus hijos presenciaron violencia y están asustados. Cinco: necesitamos activar ayuda externa sin exponerlos. Seis: no deben abrir la puerta si él vuelve. Siete: luego se necesitará atención médica, denuncia/orientación y un lugar seguro. JAVIERA No diga denuncia. No sé. No sé si quiero eso. No vamos a obligarla a decidir todo ahora. Pero sí necesitamos ayuda presencial y seguridad. Lo legal se puede orientar después. En este minuto, la prioridad es que él no vuelva a encontrarla sola con los niños. D — ACTIVACIÓN DE RED SIN USAR EL MISMO CELULAR",,['directivo'],directivo
Javiera,train,Javiera_0010,C,7,False,"Javiera, como está hablando conmigo desde este celular, no voy a pedirle que llame a otra persona desde el mismo teléfono. Vamos a pensar en otra vía. ¿Puede hablar por la ventana del baño hacia la casa de la vecina sin salir? JAVIERA La ventana da al pasillo lateral. Ella podría escuchar si está despierta. Bien. No grite si cree que él está cerca, pero si él se fue y no escucha autos afuera, puede llamar bajo pero firme. La frase es: “Claudia, llama a emergencia. Estoy con mis hijos en el baño. No entres”. JAVIERA No puedo. Primero respire soltando aire. Una vez. Javiera exhala. Ahora no piense en toda la historia. Solo una frase. ¿Puede acercarse a la ventana sin abrir la puerta del baño? JAVIERA Sí.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Javiera,train,Javiera_0011,C,7,False,Bien. Abra la ventana solo un poco si puede. Pequeño sonido de ventana. JAVIERA Claudia… Claudia…,,[],sin_etiqueta
Javiera,train,Javiera_0012,C,7,False,"Una vez más, un poco más claro. JAVIERA Claudia, por favor… llama a emergencia. Estoy con los niños en el baño. No entres.",,[],sin_etiqueta
Javiera,train,Javiera_0013,C,7,False,"Muy bien. Activó ayuda sin salir y sin cortar esta llamada. JAVIERA ¿Y si él la escucha? ¿Y si vuelve por ella? Por eso le dijo que no entre. Ella debe llamar desde su casa y mantenerse fuera. Usted no salió, sus hijos siguen con usted y la ayuda ya está en camino.",,[],sin_etiqueta
Javiera,train,Javiera_0014,C,7,True,"Entonces mantenemos esta llamada y buscamos otra vía: ¿hay citófono, botón de pánico, teléfono fijo, alarma comunitaria o algún vecino al otro lado? JAVIERA Hay teléfono fijo en el living. No salga al living. Si él puede volver y usted no sabe si la puerta principal quedó cerrada, no se exponga. Nos quedamos en el baño y activamos ayuda desde esta llamada si corresponde.",,['directivo'],directivo
Javiera,train,Javiera_0015,C,7,True,"Perfecto. Sin cortar esta llamada, puede usar ese teléfono para llamar a emergencia o a una vecina. La frase es corta: “Violencia intrafamiliar, agresor salió con amenaza de volver, estoy encerrada con dos niños”. A + C — PRIMER RETROCESO: MINIMIZACIÓN 8. “CUANDO ESTÁ SOBRIO NO ES ASÍ” JAVIERA Es que él cuando está sobrio no es así. Entiendo que usted conoce partes distintas de él. JAVIERA No quiero que se lo lleven. Es el papá de mis hijos. Y también esta noche la golpeó, amenazó y asustó a sus hijos. Podemos reconocer ambas cosas: que es el padre de sus hijos y que ahora representa un riesgo. JAVIERA Había tomado. No se acuerda después. El alcohol puede aumentar el riesgo, pero no hace que la violencia sea segura ni aceptable. Lo importante ahora no es explicar por qué lo hizo. Es impedir que vuelva a hacerles daño esta noche. JAVIERA Yo lo provoqué. Le dije que no entrara así. Poner un límite no justifica que la golpeen. La responsabilidad de la agresión es de quien agrede. JAVIERA Mis hijos vieron todo. Eso duele mucho. Y ahora los está protegiendo: están con usted, la puerta está cerrada, pidió ayuda.",,"['validacion', 'directivo']",validacion|directivo
Javiera,train,Javiera_0016,B,9,False,"Javiera, vamos a darles a sus hijos una instrucción breve. No necesitan saber todo. Dígales: “Nos vamos a quedar juntos. Si escuchamos ruidos, no abrimos. Vamos a hablar bajito”. JAVIERA Nos vamos a quedar juntos. Si escuchamos ruidos, no abrimos. Vamos a hablar bajito. HIJO/A MAYOR ¿Papá está enojado con nosotros? Javiera se quiebra. JAVIERA No, mi amor, no… Dígale: “Esto no es culpa de ustedes”. JAVIERA Esto no es culpa de ustedes. HIJO/A MAYOR ¿Es culpa tuya? JAVIERA silencio; llanto contenido Javiera, diga: “Tampoco es culpa mía. Los adultos van a ayudar”. JAVIERA Tampoco es culpa mía. Los adultos van a ayudar. El niño menor llora, pero se acerca a ella. Muy bien. Esa frase es muy importante para ellos y para usted.",,['silencio_contencion'],silencio_contencion
Javiera,train,Javiera_0017,B,10,False,"Javiera, ahora que la vecina fue avisada y los niños escucharon una frase clara, podemos intentar una respiración 4-4-4, solo si no la marea. Si no se puede, volvemos a soltar aire. JAVIERA No sé. Probamos una sola vuelta. Inhale contando cuatro: uno… dos… tres… cuatro. Mantenga: uno… dos… tres… cuatro. Suelte: uno… dos… tres… cuatro. JAVIERA No puedo mantener. Me ahogo. La dejamos. No pasa nada. Su cuerpo manda. Volvemos a la versión segura: inhale dos, suelte cuatro. Inhale… uno, dos. Suelte… uno, dos, tres, cuatro. JAVIERA Eso puedo. Bien. No necesitamos técnica perfecta. Necesitamos que siga aquí, pensando una cosa a la vez. C — REEVALUACIÓN DE RIESGO: POSIBLE RETORNO",,['directivo'],directivo
Javiera,train,Javiera_0018,B,11,False,"No abra. No hable fuerte. ¿Escuchó llave, puerta o solo un ruido afuera? JAVIERA No sé. Un auto. ¿Está intentando abrir la puerta de la casa? JAVIERA No sé. Acerque a sus hijos junto a usted, lejos de la puerta del baño si hay espacio. Mantengan silencio. Yo sigo aquí. Los niños se mueven. Uno empieza a llorar más fuerte. Ponga una mano en el hombro del niño si puede. Frase corta: “Estoy contigo. Silencio ahora. No abrimos”. JAVIERA Estoy contigo. Silencio ahora. No abrimos.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Javiera,train,Javiera_0019,B,11,False,"Bien. Puede haber sido un auto afuera. Su cuerpo va a interpretar cualquier ruido como regreso. Eso es esperable. Seguimos con el plan: puerta cerrada, no abrir, ayuda en camino.",,[],sin_etiqueta
Javiera,train,Javiera_0020,B,11,True,"Javiera, silencio. No abra el baño. Mantenga a los niños junto a usted, lejos de la puerta si puede. ¿La vecina ya llamó a emergencia? JAVIERA Sí. Si él se acerca a la puerta, no discuta. No explique. Frase mínima si es necesario: “Los niños están asustados. No voy a abrir. Viene ayuda”. AGRESOR fuera, voz lejana ¡Javiera! ¡Abre! JAVIERA No puedo. No abra. Respire soltando aire. Si habla, que sea breve. JAVIERA Los niños están asustados. No voy a abrir. AGRESOR ¡Abre la puerta! No responda más si eso lo aumenta. Manténgase lejos de la puerta. La ayuda debe llegar.",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
Javiera,train,Javiera_0021,B,11,True,"Javiera, ponga a los niños detrás de usted solo si no hay otra opción, pero no forcejee. Si hay ventana y es seguro pedir ayuda, grite hacia afuera: “Está intentando entrar al baño, hay niños”. No salga.",,['directivo'],directivo
Javiera,train,Javiera_0022,E,12,False,"Javiera, quiero explicarle algo breve. Después de una agresión, el cuerpo puede quedar en modo alarma: hiperventilación, temblor, hormigueo, llanto, bloqueo, náuseas, culpa o dificultad para ordenar ideas. JAVIERA No puedo pensar. Por eso no le estoy pidiendo que resuelva todo. Solo seguridad inmediata: no abrir, estar con sus hijos, activar ayuda, revisar lesiones y buscar un lugar seguro. JAVIERA Me siento tonta. Soy profesora. Yo sé hablar con niños. Y ahora no puedo ni hablarle a los míos. No está fallando como madre ni como profesora. Está en una emergencia. Sus hijos no necesitan una explicación perfecta. Necesitan frases cortas y que usted siga pidiendo ayuda. JAVIERA Ellos vieron cómo me pegó. Sí. Y eso necesita apoyo después. Pero ahora están viendo también que usted se protegió, los llevó con usted, cerró la puerta y pidió ayuda. D — LLEGADA DE AYUDA / COORDINACIÓN PRESENCIAL",,[],sin_etiqueta
Javiera,train,Javiera_0023,E,13,False,"Bien. Respóndale sin abrir: “Estoy en el baño con los niños. No entren hasta que llegue ayuda”. JAVIERA Estoy en el baño con los niños. No entren hasta que llegue ayuda. VECINA Estoy afuera. No voy a entrar. Perfecto. Tiene apoyo externo sin exponerse. JAVIERA Tengo miedo de que él llegue antes. Lo entiendo. Por eso seguimos con el plan. Si vuelve antes, no abre. Si llega la policía, confirma quién es antes de abrir.",,['validacion'],validacion
Javiera,train,Javiera_0024,E,14,False,"No salga del baño ahora. Mientras exista riesgo de que él vuelva, buscar cosas puede exponerla. Lo esencial ahora son ustedes tres. Documentos, ropa y llaves se ven después con apoyo. JAVIERA Pero si nos vamos, ¿cómo voy a hacer? Con ayuda. En casos así, primero seguridad; después documentos. No arriesgue salir al living por cosas. JAVIERA Estoy en pijama. Está bien. Puede salir así si es necesario. Su seguridad y la de sus hijos están primero.",,['directivo'],directivo
Javiera,train,Javiera_0025,E,14,True,"No lo llame ahora. Puede aumentar el riesgo, ubicarla más o enganchar una discusión. La comunicación con él debe quedar para personal de emergencia o para otro momento seguro.",,['directivo'],directivo
Javiera,train,Javiera_0026,E,14,True,"Sus hijos ya pasaron por una situación de violencia. Minimizar ahora puede dejarlos sin protección. No necesita contar detalles extensos, pero sí decir lo básico: hubo golpes, amenazas, niños presentes y riesgo de retorno. C — EVALUACIÓN DE DAÑO EMOCIONAL Y FÍSICO EN NIÑOS",,[],sin_etiqueta
Javiera,train,Javiera_0027,E,15,True,"Javiera, necesito saber cómo están los niños. ¿Alguno recibió golpe directo? JAVIERA No creo. Él les gritó. Tiró una silla. No sé si una cosa le rozó al menor. ¿El menor sangra, cojea, se queja de dolor fuerte o está somnoliento? JAVIERA No. Está llorando. Tiembla. ¿El mayor está respondiendo? JAVIERA Sí. Está callado, pero responde. Bien. Después ambos deben ser evaluados emocionalmente y físicamente si hubo objetos lanzados. Ahora manténgalos cerca y no les pida que cuenten todo todavía. HIJO/A MAYOR ¿Nos vamos a ir? JAVIERA No sé. Puede decir: “Vamos a ir a un lugar seguro con ayuda”. JAVIERA Vamos a ir a un lugar seguro con ayuda.",,[],sin_etiqueta
Javiera,train,Javiera_0028,E,16,False,"Puede que después pida perdón, y puede que usted quiera creerle. Pero esta noche hubo agresión física, amenazas y niños expuestos. La seguridad no puede depender de si mañana está arrepentido. JAVIERA No quiero destruir mi familia. Usted no está destruyendo la familia por pedir ayuda. Está protegiéndose a usted y a sus hijos de una situación de violencia. JAVIERA Pero si lo denuncio, todo cambia. Puede cambiar, sí. Pero ahora no estamos decidiendo toda su vida. Estamos evitando que vuelva a agredirlos esta noche y conectándola con apoyo. JAVIERA No tengo dónde ir. Eso se ve con la red de emergencia: familia, vecina, medidas de protección, casa de acogida si corresponde, orientación jurídica y social. No tiene que resolverlo desde el baño y con miedo. D — LLEGADA DE CARABINEROS / EMERGENCIA",,"['silencio_contencion', 'directivo']",silencio_contencion|directivo
